DATE,BAMLCC0A0CMTRIV
1992-03-11,562.83
1992-03-12,560.08
1992-03-13,557.97
1992-03-16,558.64
1992-03-17,559.77
1992-03-18,560.21
1992-03-19,561.68
1992-03-20,559.84
1992-03-23,560.47
1992-03-24,562.75
1992-03-25,563.92
1992-03-26,563.01
1992-03-27,563.43
1992-03-30,564.95
1992-03-31,565.22
1992-04-01,567.64
1992-04-02,567.50
1992-04-03,569.17
1992-04-06,569.95
1992-04-07,569.81
1992-04-08,569.57
1992-04-09,571.15
1992-04-10,571.68
1992-04-13,572.92
1992-04-14,572.61
1992-04-15,572.44
1992-04-16,570.23
1992-04-17,.
1992-04-20,567.78
1992-04-21,568.16
1992-04-22,568.21
1992-04-23,566.93
1992-04-24,568.49
1992-04-27,567.86
1992-04-28,568.73
1992-04-29,568.70
1992-04-30,568.77
1992-05-01,570.19
1992-05-04,570.46
1992-05-05,570.87
1992-05-06,572.00
1992-05-07,572.19
1992-05-08,574.00
1992-05-11,575.23
1992-05-12,576.48
1992-05-13,577.08
1992-05-14,577.11
1992-05-15,578.46
1992-05-18,579.22
1992-05-19,580.86
1992-05-20,580.41
1992-05-21,577.94
1992-05-22,578.46
1992-05-25,.
1992-05-26,576.42
1992-05-27,577.08
1992-05-28,578.47
1992-05-29,580.56
1992-05-31,580.83
1992-06-01,579.60
1992-06-02,579.98
1992-06-03,580.43
1992-06-04,580.69
1992-06-05,581.81
1992-06-08,582.27
1992-06-09,582.19
1992-06-10,581.48
1992-06-11,582.03
1992-06-12,583.59
1992-06-15,583.71
1992-06-16,584.85
1992-06-17,585.37
1992-06-18,586.66
1992-06-19,585.67
1992-06-22,586.18
1992-06-23,585.67
1992-06-24,586.98
1992-06-25,587.92
1992-06-26,588.62
1992-06-29,589.52
1992-06-30,589.99
1992-07-01,590.86
1992-07-02,595.55
1992-07-03,.
1992-07-06,596.94
1992-07-07,597.89
1992-07-08,597.81
1992-07-09,597.55
1992-07-10,598.01
1992-07-13,597.42
1992-07-14,597.18
1992-07-15,598.97
1992-07-16,599.88
1992-07-17,599.34
1992-07-20,599.49
1992-07-21,599.90
1992-07-22,601.01
1992-07-23,603.87
1992-07-24,603.81
1992-07-27,605.06
1992-07-28,606.91
1992-07-29,608.67
1992-07-30,605.18
1992-07-31,605.45
1992-08-03,605.32
1992-08-04,606.76
1992-08-05,608.07
1992-08-06,607.32
1992-08-07,609.33
1992-08-10,611.00
1992-08-11,610.96
1992-08-12,611.20
1992-08-13,610.93
1992-08-14,611.14
1992-08-17,610.97
1992-08-18,612.61
1992-08-19,612.92
1992-08-20,613.38
1992-08-21,611.98
1992-08-24,609.66
1992-08-25,608.35
1992-08-26,608.93
1992-08-27,610.37
1992-08-28,610.77
1992-08-31,611.24
1992-09-01,612.22
1992-09-02,613.79
1992-09-03,613.57
1992-09-04,617.17
1992-09-07,.
1992-09-08,619.47
1992-09-09,619.50
1992-09-10,619.31
1992-09-11,618.71
1992-09-14,619.65
1992-09-15,617.84
1992-09-16,618.56
1992-09-17,617.93
1992-09-18,617.70
1992-09-21,617.88
1992-09-22,616.41
1992-09-23,614.89
1992-09-24,616.28
1992-09-25,618.64
1992-09-28,619.88
1992-09-29,620.07
1992-09-30,619.03
1992-10-01,621.83
1992-10-02,621.43
1992-10-05,622.38
1992-10-06,619.85
1992-10-07,617.18
1992-10-08,616.68
1992-10-09,614.28
1992-10-12,615.18
1992-10-13,614.77
1992-10-14,615.40
1992-10-15,615.35
1992-10-16,613.74
1992-10-19,612.46
1992-10-20,607.54
1992-10-21,609.09
1992-10-22,610.68
1992-10-23,609.12
1992-10-26,608.49
1992-10-27,610.60
1992-10-28,611.30
1992-10-29,611.98
1992-10-30,609.93
1992-10-31,610.07
1992-11-02,608.35
1992-11-03,608.71
1992-11-04,608.34
1992-11-05,608.70
1992-11-06,607.20
1992-11-09,606.17
1992-11-10,607.99
1992-11-11,609.33
1992-11-12,611.09
1992-11-13,610.83
1992-11-16,610.08
1992-11-17,610.50
1992-11-18,612.34
1992-11-19,612.39
1992-11-20,611.74
1992-11-23,611.40
1992-11-24,612.46
1992-11-25,612.01
1992-11-26,.
1992-11-27,610.64
1992-11-30,610.49
1992-12-01,610.48
1992-12-02,610.64
1992-12-03,610.90
1992-12-04,612.64
1992-12-07,614.98
1992-12-08,616.12
1992-12-09,616.77
1992-12-10,616.14
1992-12-11,615.52
1992-12-14,615.28
1992-12-15,615.59
1992-12-16,616.82
1992-12-17,617.04
1992-12-18,617.25
1992-12-21,618.78
1992-12-22,620.33
1992-12-23,620.06
1992-12-24,620.04
1992-12-25,.
1992-12-28,619.51
1992-12-29,620.56
1992-12-30,620.72
1992-12-31,620.59
1993-01-01,.
1993-01-04,623.39
1993-01-05,623.70
1993-01-06,623.24
1993-01-07,621.00
1993-01-08,620.54
1993-01-11,621.81
1993-01-12,622.05
1993-01-13,621.41
1993-01-14,623.57
1993-01-15,625.69
1993-01-18,626.17
1993-01-19,626.88
1993-01-20,626.88
1993-01-21,626.48
1993-01-22,628.19
1993-01-25,630.15
1993-01-26,631.00
1993-01-27,630.93
1993-01-28,631.92
1993-01-29,633.81
1993-01-31,634.09
1993-02-01,633.95
1993-02-02,633.16
1993-02-03,632.86
1993-02-04,634.68
1993-02-05,636.51
1993-02-08,636.36
1993-02-09,635.76
1993-02-10,634.31
1993-02-11,635.11
1993-02-12,636.78
1993-02-15,.
1993-02-16,637.44
1993-02-17,638.69
1993-02-18,641.62
1993-02-19,642.68
1993-02-22,643.86
1993-02-23,648.95
1993-02-24,647.37
1993-02-25,647.24
1993-02-26,647.53
1993-02-28,647.81
1993-03-01,650.42
1993-03-02,650.25
1993-03-03,652.78
1993-03-04,654.75
1993-03-05,652.16
1993-03-08,653.64
1993-03-09,653.19
1993-03-10,653.31
1993-03-11,652.50
1993-03-12,648.48
1993-03-15,647.23
1993-03-16,649.85
1993-03-17,650.62
1993-03-18,653.01
1993-03-19,653.10
1993-03-22,653.18
1993-03-23,654.81
1993-03-24,654.19
1993-03-25,653.44
1993-03-26,650.91
1993-03-29,650.81
1993-03-30,652.55
1993-03-31,652.31
1993-04-01,651.92
1993-04-02,649.54
1993-04-05,649.83
1993-04-06,651.06
1993-04-07,652.06
1993-04-08,655.22
1993-04-09,.
1993-04-12,657.89
1993-04-13,657.16
1993-04-14,658.76
1993-04-15,659.28
1993-04-16,659.25
1993-04-19,660.20
1993-04-20,659.86
1993-04-21,660.58
1993-04-22,660.78
1993-04-23,660.23
1993-04-26,659.27
1993-04-27,657.25
1993-04-28,656.63
1993-04-29,657.71
1993-04-30,656.95
1993-05-03,659.44
1993-05-04,660.25
1993-05-05,660.82
1993-05-06,661.79
1993-05-07,660.58
1993-05-10,662.07
1993-05-11,662.08
1993-05-12,660.79
1993-05-13,659.07
1993-05-14,658.29
1993-05-17,657.31
1993-05-18,655.75
1993-05-19,655.95
1993-05-20,658.05
1993-05-21,656.17
1993-05-24,656.45
1993-05-25,656.42
1993-05-26,657.43
1993-05-27,658.26
1993-05-28,657.36
1993-05-31,657.78
1993-06-01,659.15
1993-06-02,660.94
1993-06-03,661.98
1993-06-04,659.43
1993-06-07,661.06
1993-06-08,660.58
1993-06-09,661.71
1993-06-10,661.44
1993-06-11,664.53
1993-06-14,665.13
1993-06-15,665.28
1993-06-16,665.61
1993-06-17,666.39
1993-06-18,665.43
1993-06-21,667.52
1993-06-22,667.74
1993-06-23,667.57
1993-06-24,668.63
1993-06-25,669.97
1993-06-28,671.75
1993-06-29,672.41
1993-06-30,672.50
1993-07-01,672.47
1993-07-02,673.80
1993-07-05,.
1993-07-06,673.58
1993-07-07,673.28
1993-07-08,673.99
1993-07-09,674.82
1993-07-12,675.78
1993-07-13,675.26
1993-07-14,677.34
1993-07-15,677.49
1993-07-16,678.60
1993-07-19,678.30
1993-07-20,677.46
1993-07-21,675.20
1993-07-22,673.07
1993-07-23,671.83
1993-07-26,672.73
1993-07-27,673.00
1993-07-28,673.75
1993-07-29,677.31
1993-07-30,677.10
1993-07-31,677.23
1993-08-02,676.93
1993-08-03,677.95
1993-08-04,677.82
1993-08-05,678.40
1993-08-06,678.26
1993-08-09,680.62
1993-08-10,680.50
1993-08-11,681.35
1993-08-12,682.26
1993-08-13,683.80
1993-08-16,685.24
1993-08-17,685.32
1993-08-18,686.49
1993-08-19,687.91
1993-08-20,688.63
1993-08-23,689.19
1993-08-24,690.20
1993-08-25,691.56
1993-08-26,694.28
1993-08-27,693.81
1993-08-30,695.20
1993-08-31,694.61
1993-09-01,694.87
1993-09-02,696.64
1993-09-03,700.77
1993-09-06,.
1993-09-07,703.59
1993-09-08,703.79
1993-09-09,700.16
1993-09-10,702.07
1993-09-13,703.48
1993-09-14,699.17
1993-09-15,698.72
1993-09-16,699.75
1993-09-17,699.00
1993-09-20,698.20
1993-09-21,697.58
1993-09-22,697.07
1993-09-23,698.31
1993-09-24,698.37
1993-09-27,702.05
1993-09-28,703.17
1993-09-29,701.55
1993-09-30,698.45
1993-10-01,700.75
1993-10-04,701.19
1993-10-05,701.69
1993-10-06,701.35
1993-10-07,701.57
1993-10-08,704.71
1993-10-11,704.89
1993-10-12,705.02
1993-10-13,705.01
1993-10-14,704.87
1993-10-15,708.75
1993-10-18,706.77
1993-10-19,706.55
1993-10-20,707.29
1993-10-21,704.29
1993-10-22,702.45
1993-10-25,699.94
1993-10-26,701.42
1993-10-27,701.14
1993-10-28,701.72
1993-10-29,702.04
1993-10-31,702.32
1993-11-01,698.49
1993-11-02,695.71
1993-11-03,695.63
1993-11-04,694.31
1993-11-05,691.57
1993-11-08,693.12
1993-11-09,695.48
1993-11-10,693.60
1993-11-11,693.07
1993-11-12,694.90
1993-11-15,695.32
1993-11-16,695.87
1993-11-17,696.74
1993-11-18,694.66
1993-11-19,690.81
1993-11-22,690.31
1993-11-23,691.52
1993-11-24,692.38
1993-11-25,.
1993-11-26,694.11
1993-11-29,696.34
1993-11-30,693.36
1993-12-01,694.27
1993-12-02,694.83
1993-12-03,694.64
1993-12-06,698.32
1993-12-07,698.99
1993-12-08,699.39
1993-12-09,700.58
1993-12-10,698.58
1993-12-13,697.12
1993-12-14,695.81
1993-12-15,695.44
1993-12-16,695.14
1993-12-17,696.56
1993-12-20,696.37
1993-12-21,694.91
1993-12-22,698.04
1993-12-23,700.09
1993-12-24,.
1993-12-27,700.81
1993-12-28,700.74
1993-12-29,700.77
1993-12-30,697.80
1993-12-31,697.73
1994-01-03,694.99
1994-01-04,695.01
1994-01-05,695.73
1994-01-06,697.66
1994-01-07,703.02
1994-01-10,703.45
1994-01-11,705.01
1994-01-12,707.50
1994-01-13,704.97
1994-01-14,702.00
1994-01-17,702.36
1994-01-18,703.60
1994-01-19,704.11
1994-01-20,705.58
1994-01-21,705.15
1994-01-24,705.53
1994-01-25,704.58
1994-01-26,704.58
1994-01-27,706.33
1994-01-28,709.13
1994-01-31,709.45
1994-02-01,706.78
1994-02-02,707.14
1994-02-03,705.35
1994-02-04,702.48
1994-02-07,700.66
1994-02-08,699.77
1994-02-09,700.02
1994-02-10,701.51
1994-02-11,701.66
1994-02-14,702.10
1994-02-15,702.22
1994-02-16,702.26
1994-02-17,699.60
1994-02-18,695.98
1994-02-21,.
1994-02-22,696.91
1994-02-23,694.89
1994-02-24,692.74
1994-02-25,692.39
1994-02-28,693.38
1994-03-01,689.99
1994-03-02,689.10
1994-03-03,688.58
1994-03-04,686.21
1994-03-07,688.85
1994-03-08,688.12
1994-03-09,686.77
1994-03-10,684.54
1994-03-11,684.17
1994-03-14,683.88
1994-03-15,685.04
1994-03-16,686.99
1994-03-17,688.28
1994-03-18,685.20
1994-03-21,682.34
1994-03-22,684.25
1994-03-23,687.43
1994-03-24,682.28
1994-03-25,681.97
1994-03-28,681.49
1994-03-29,678.44
1994-03-30,676.87
1994-03-31,676.19
1994-04-01,.
1994-04-04,666.44
1994-04-05,668.43
1994-04-06,669.23
1994-04-07,671.27
1994-04-08,671.10
1994-04-11,671.00
1994-04-12,672.75
1994-04-13,671.90
1994-04-14,669.88
1994-04-15,670.26
1994-04-18,665.92
1994-04-19,665.34
1994-04-20,666.63
1994-04-21,672.65
1994-04-22,672.76
1994-04-25,672.88
1994-04-26,676.64
1994-04-27,.
1994-04-28,671.40
1994-04-29,668.99
1994-04-30,669.14
1994-05-02,667.64
1994-05-03,666.72
1994-05-04,665.87
1994-05-05,668.16
1994-05-06,660.88
1994-05-09,656.43
1994-05-10,660.76
1994-05-11,656.89
1994-05-12,659.90
1994-05-13,661.20
1994-05-16,663.55
1994-05-17,670.30
1994-05-18,671.39
1994-05-19,674.01
1994-05-20,672.00
1994-05-23,667.52
1994-05-24,669.20
1994-05-25,668.72
1994-05-26,670.38
1994-05-27,669.30
1994-05-30,.
1994-05-31,667.77
1994-06-01,668.11
1994-06-02,670.96
1994-06-03,674.93
1994-06-06,678.07
1994-06-07,676.63
1994-06-08,677.89
1994-06-09,676.21
1994-06-10,675.07
1994-06-13,673.46
1994-06-14,676.51
1994-06-15,673.97
1994-06-16,673.69
1994-06-17,671.90
1994-06-20,671.56
1994-06-21,669.54
1994-06-22,672.49
1994-06-23,673.07
1994-06-24,669.70
1994-06-27,670.51
1994-06-28,668.57
1994-06-29,669.53
1994-06-30,666.63
1994-07-01,666.67
1994-07-04,.
1994-07-05,667.99
1994-07-06,667.98
1994-07-07,669.13
1994-07-08,664.89
1994-07-11,663.33
1994-07-12,664.22
1994-07-13,665.75
1994-07-14,671.48
1994-07-15,672.53
1994-07-18,674.80
1994-07-19,676.08
1994-07-20,673.53
1994-07-21,673.00
1994-07-22,671.70
1994-07-25,672.98
1994-07-26,672.86
1994-07-27,671.10
1994-07-28,673.02
1994-07-29,679.75
1994-07-31,680.04
1994-08-01,679.28
1994-08-02,681.44
1994-08-03,680.49
1994-08-04,680.97
1994-08-05,675.59
1994-08-08,675.88
1994-08-09,673.59
1994-08-10,673.91
1994-08-11,672.32
1994-08-12,674.91
1994-08-15,674.83
1994-08-16,677.51
1994-08-17,680.75
1994-08-18,677.06
1994-08-19,675.99
1994-08-22,675.31
1994-08-23,676.36
1994-08-24,678.46
1994-08-25,677.09
1994-08-26,678.67
1994-08-29,678.80
1994-08-30,679.88
1994-08-31,681.16
1994-09-01,681.25
1994-09-02,680.71
1994-09-05,.
1994-09-06,679.01
1994-09-07,678.03
1994-09-08,678.05
1994-09-09,673.25
1994-09-12,673.13
1994-09-13,673.53
1994-09-14,675.15
1994-09-15,676.72
1994-09-16,671.66
1994-09-19,672.80
1994-09-20,671.60
1994-09-21,670.64
1994-09-22,671.21
1994-09-23,670.84
1994-09-26,671.21
1994-09-27,670.17
1994-09-28,671.76
1994-09-29,668.62
1994-09-30,670.19
1994-10-03,668.54
1994-10-04,668.13
1994-10-05,665.81
1994-10-06,665.94
1994-10-07,667.94
1994-10-10,668.60
1994-10-11,670.98
1994-10-12,669.53
1994-10-13,671.73
1994-10-14,672.45
1994-10-17,672.05
1994-10-18,672.58
1994-10-19,670.94
1994-10-20,667.17
1994-10-21,666.83
1994-10-24,665.88
1994-10-25,665.29
1994-10-26,665.13
1994-10-27,665.55
1994-10-28,668.35
1994-10-31,668.81
1994-11-01,665.97
1994-11-02,664.58
1994-11-03,663.74
1994-11-04,661.93
1994-11-07,661.57
1994-11-08,662.50
1994-11-09,665.16
1994-11-10,664.10
1994-11-11,663.34
1994-11-14,665.13
1994-11-15,667.12
1994-11-16,664.93
1994-11-17,662.62
1994-11-18,663.35
1994-11-21,663.20
1994-11-22,664.72
1994-11-23,670.62
1994-11-24,.
1994-11-25,670.54
1994-11-28,668.99
1994-11-29,666.73
1994-11-30,668.34
1994-12-01,667.41
1994-12-02,671.16
1994-12-05,670.52
1994-12-06,673.34
1994-12-07,671.98
1994-12-08,672.15
1994-12-09,673.35
1994-12-12,671.07
1994-12-13,671.75
1994-12-14,674.39
1994-12-15,673.57
1994-12-16,673.65
1994-12-19,674.46
1994-12-20,674.78
1994-12-21,675.22
1994-12-22,673.64
1994-12-23,673.70
1994-12-26,.
1994-12-27,677.16
1994-12-28,676.52
1994-12-29,675.03
1994-12-30,674.26
1994-12-31,674.41
1995-01-02,.
1995-01-03,672.82
1995-01-04,675.30
1995-01-05,673.74
1995-01-06,674.89
1995-01-09,673.90
1995-01-10,675.76
1995-01-11,676.45
1995-01-12,676.77
1995-01-13,680.60
1995-01-16,681.20
1995-01-17,680.75
1995-01-18,680.86
1995-01-19,680.26
1995-01-20,678.23
1995-01-23,677.71
1995-01-24,677.39
1995-01-25,679.06
1995-01-26,681.15
1995-01-27,684.58
1995-01-30,686.40
1995-01-31,687.28
1995-02-01,685.75
1995-02-02,685.43
1995-02-03,692.60
1995-02-06,691.69
1995-02-07,692.23
1995-02-08,692.05
1995-02-09,690.77
1995-02-10,688.46
1995-02-13,689.55
1995-02-14,692.05
1995-02-15,695.83
1995-02-16,697.04
1995-02-17,696.35
1995-02-20,.
1995-02-21,696.45
1995-02-22,699.56
1995-02-23,700.32
1995-02-24,699.88
1995-02-27,703.78
1995-02-28,703.76
1995-03-01,706.23
1995-03-02,703.91
1995-03-03,701.61
1995-03-06,699.84
1995-03-07,699.13
1995-03-08,702.31
1995-03-09,704.45
1995-03-10,707.69
1995-03-13,709.19
1995-03-14,712.85
1995-03-15,712.56
1995-03-16,714.80
1995-03-17,712.70
1995-03-20,712.53
1995-03-21,712.72
1995-03-22,709.22
1995-03-23,710.27
1995-03-24,713.66
1995-03-27,715.93
1995-03-28,713.46
1995-03-29,713.20
1995-03-30,712.58
1995-03-31,711.87
1995-04-03,714.66
1995-04-04,715.91
1995-04-05,716.02
1995-04-06,716.99
1995-04-07,716.62
1995-04-10,716.74
1995-04-11,717.50
1995-04-12,718.93
1995-04-13,720.90
1995-04-14,.
1995-04-17,721.08
1995-04-18,721.10
1995-04-19,720.78
1995-04-20,722.84
1995-04-21,723.14
1995-04-24,723.99
1995-04-25,723.85
1995-04-26,723.84
1995-04-27,723.10
1995-04-28,722.52
1995-04-30,722.83
1995-05-01,722.52
1995-05-02,724.34
1995-05-03,727.52
1995-05-04,732.21
1995-05-05,738.74
1995-05-08,739.37
1995-05-09,742.94
1995-05-10,741.88
1995-05-11,740.44
1995-05-12,740.48
1995-05-15,742.88
1995-05-16,745.72
1995-05-17,747.11
1995-05-18,744.11
1995-05-19,744.19
1995-05-22,744.18
1995-05-23,746.23
1995-05-24,751.28
1995-05-25,753.42
1995-05-26,752.98
1995-05-29,.
1995-05-30,757.22
1995-05-31,757.07
1995-06-01,760.97
1995-06-02,765.91
1995-06-05,766.59
1995-06-06,765.89
1995-06-07,763.16
1995-06-08,761.27
1995-06-09,754.74
1995-06-12,755.47
1995-06-13,763.46
1995-06-14,764.39
1995-06-15,763.31
1995-06-16,762.03
1995-06-19,765.37
1995-06-20,764.78
1995-06-21,765.60
1995-06-22,769.15
1995-06-23,768.52
1995-06-26,767.73
1995-06-27,766.40
1995-06-28,767.97
1995-06-29,762.42
1995-06-30,763.91
1995-07-03,765.10
1995-07-04,.
1995-07-05,765.52
1995-07-06,769.68
1995-07-07,772.51
1995-07-10,772.54
1995-07-11,771.04
1995-07-12,770.45
1995-07-13,770.98
1995-07-14,768.88
1995-07-17,766.39
1995-07-18,764.30
1995-07-19,758.37
1995-07-20,758.01
1995-07-21,754.89
1995-07-24,758.66
1995-07-25,758.96
1995-07-26,757.07
1995-07-27,759.56
1995-07-28,757.69
1995-07-31,760.17
1995-08-01,757.99
1995-08-02,760.56
1995-08-03,757.75
1995-08-04,758.97
1995-08-07,760.11
1995-08-08,760.69
1995-08-09,759.39
1995-08-10,757.68
1995-08-11,754.55
1995-08-14,755.26
1995-08-15,756.28
1995-08-16,757.72
1995-08-17,756.99
1995-08-18,757.21
1995-08-21,759.45
1995-08-22,758.45
1995-08-23,757.65
1995-08-24,761.53
1995-08-25,766.24
1995-08-28,768.32
1995-08-29,767.59
1995-08-30,769.17
1995-08-31,771.44
1995-09-01,773.47
1995-09-04,.
1995-09-05,776.28
1995-09-06,776.44
1995-09-07,775.07
1995-09-08,774.42
1995-09-11,775.02
1995-09-12,777.90
1995-09-13,777.06
1995-09-14,780.69
1995-09-15,779.93
1995-09-18,777.71
1995-09-19,779.21
1995-09-20,780.80
1995-09-21,776.93
1995-09-22,775.77
1995-09-25,776.08
1995-09-26,775.45
1995-09-27,775.02
1995-09-28,775.71
1995-09-29,780.16
1995-09-30,780.32
1995-10-02,781.34
1995-10-03,782.77
1995-10-04,784.47
1995-10-05,785.37
1995-10-06,785.71
1995-10-09,786.42
1995-10-10,786.30
1995-10-11,785.96
1995-10-12,787.44
1995-10-13,791.98
1995-10-16,792.01
1995-10-17,792.62
1995-10-18,791.48
1995-10-19,792.18
1995-10-20,789.69
1995-10-23,788.88
1995-10-24,791.54
1995-10-25,792.42
1995-10-26,790.59
1995-10-27,790.85
1995-10-30,791.62
1995-10-31,792.21
1995-11-01,794.12
1995-11-02,796.55
1995-11-03,795.86
1995-11-06,795.54
1995-11-07,794.35
1995-11-08,797.17
1995-11-09,795.59
1995-11-10,794.04
1995-11-13,796.26
1995-11-14,796.29
1995-11-15,795.24
1995-11-16,797.81
1995-11-17,798.68
1995-11-20,798.51
1995-11-21,797.38
1995-11-22,797.32
1995-11-23,.
1995-11-24,798.75
1995-11-27,800.92
1995-11-28,800.93
1995-11-29,802.35
1995-11-30,806.28
1995-12-01,808.30
1995-12-04,812.35
1995-12-05,811.58
1995-12-06,811.22
1995-12-07,809.51
1995-12-08,809.62
1995-12-11,811.06
1995-12-12,810.60
1995-12-13,810.03
1995-12-14,810.02
1995-12-15,809.84
1995-12-18,805.95
1995-12-19,809.67
1995-12-20,809.58
1995-12-21,809.83
1995-12-22,812.21
1995-12-25,.
1995-12-26,813.86
1995-12-27,815.42
1995-12-28,817.08
1995-12-29,819.42
1995-12-31,819.75
1996-01-01,.
1996-01-02,819.22
1996-01-03,820.28
1996-01-04,817.79
1996-01-05,816.65
1996-01-08,817.00
1996-01-09,816.78
1996-01-10,812.49
1996-01-11,812.86
1996-01-12,814.10
1996-01-15,814.34
1996-01-16,817.75
1996-01-17,821.50
1996-01-18,823.46
1996-01-19,824.04
1996-01-22,821.20
1996-01-23,819.45
1996-01-24,821.91
1996-01-25,817.33
1996-01-26,820.67
1996-01-29,819.59
1996-01-30,822.61
1996-01-31,824.38
1996-02-01,822.98
1996-02-02,820.69
1996-02-05,820.49
1996-02-06,822.11
1996-02-07,821.41
1996-02-08,821.72
1996-02-09,822.28
1996-02-12,825.25
1996-02-13,826.70
1996-02-14,824.78
1996-02-15,821.23
1996-02-16,817.63
1996-02-19,.
1996-02-20,811.47
1996-02-21,809.73
1996-02-22,812.26
1996-02-23,809.67
1996-02-26,808.73
1996-02-27,806.88
1996-02-28,805.08
1996-02-29,805.11
1996-03-01,811.29
1996-03-04,814.58
1996-03-05,812.09
1996-03-06,808.73
1996-03-07,808.07
1996-03-08,793.64
1996-03-11,798.11
1996-03-12,796.53
1996-03-13,796.53
1996-03-14,796.47
1996-03-15,792.24
1996-03-18,794.37
1996-03-19,795.13
1996-03-20,798.57
1996-03-21,800.59
1996-03-22,798.91
1996-03-25,803.30
1996-03-26,802.94
1996-03-27,798.41
1996-03-28,795.28
1996-03-29,799.13
1996-03-31,799.46
1996-04-01,800.31
1996-04-02,802.86
1996-04-03,801.84
1996-04-04,799.71
1996-04-05,790.04
1996-04-08,788.39
1996-04-09,790.92
1996-04-10,788.03
1996-04-11,786.03
1996-04-12,793.81
1996-04-15,795.74
1996-04-16,796.45
1996-04-17,794.78
1996-04-18,792.89
1996-04-19,795.11
1996-04-22,797.52
1996-04-23,796.82
1996-04-24,794.79
1996-04-25,795.10
1996-04-26,796.24
1996-04-29,794.96
1996-04-30,792.37
1996-05-01,792.09
1996-05-02,784.92
1996-05-03,782.72
1996-05-06,784.87
1996-05-07,784.48
1996-05-08,787.73
1996-05-09,786.70
1996-05-10,791.31
1996-05-13,793.09
1996-05-14,796.10
1996-05-15,796.71
1996-05-16,794.18
1996-05-17,796.66
1996-05-20,798.35
1996-05-21,797.77
1996-05-22,798.73
1996-05-23,796.77
1996-05-24,798.38
1996-05-27,.
1996-05-28,798.44
1996-05-29,794.02
1996-05-30,794.80
1996-05-31,791.66
1996-06-03,790.80
1996-06-04,791.71
1996-06-05,793.66
1996-06-06,796.90
1996-06-07,788.90
1996-06-10,787.77
1996-06-11,786.74
1996-06-12,785.17
1996-06-13,786.88
1996-06-14,789.65
1996-06-17,791.80
1996-06-18,790.76
1996-06-19,789.26
1996-06-20,789.16
1996-06-21,790.27
1996-06-24,791.44
1996-06-25,793.18
1996-06-26,793.56
1996-06-27,797.31
1996-06-28,802.29
1996-06-30,802.63
1996-07-01,802.27
1996-07-02,800.09
1996-07-03,801.30
1996-07-04,.
1996-07-05,788.67
1996-07-08,789.14
1996-07-09,791.15
1996-07-10,794.27
1996-07-11,796.20
1996-07-12,798.62
1996-07-15,797.06
1996-07-16,800.14
1996-07-17,799.95
1996-07-18,805.13
1996-07-19,802.76
1996-07-22,800.97
1996-07-23,803.15
1996-07-24,800.10
1996-07-25,800.61
1996-07-26,801.50
1996-07-29,798.51
1996-07-30,800.75
1996-07-31,804.52
1996-08-01,811.80
1996-08-02,818.08
1996-08-05,817.68
1996-08-06,817.00
1996-08-07,816.70
1996-08-08,816.23
1996-08-09,819.36
1996-08-12,820.30
1996-08-13,816.17
1996-08-14,817.03
1996-08-15,814.84
1996-08-16,817.83
1996-08-19,816.75
1996-08-20,816.99
1996-08-21,815.64
1996-08-22,815.33
1996-08-23,811.00
1996-08-26,807.63
1996-08-27,808.93
1996-08-28,808.61
1996-08-29,805.53
1996-08-30,801.91
1996-08-31,802.07
1996-09-02,.
1996-09-03,804.10
1996-09-04,802.87
1996-09-05,800.59
1996-09-06,802.95
1996-09-09,805.60
1996-09-10,803.67
1996-09-11,804.24
1996-09-12,806.87
1996-09-13,813.39
1996-09-16,814.31
1996-09-17,810.85
1996-09-18,810.26
1996-09-19,808.91
1996-09-20,809.71
1996-09-23,811.32
1996-09-24,813.76
1996-09-25,817.28
1996-09-26,819.89
1996-09-27,818.81
1996-09-30,818.31
1996-10-01,821.55
1996-10-02,823.92
1996-10-03,823.87
1996-10-04,830.07
1996-10-07,828.46
1996-10-08,827.90
1996-10-09,826.54
1996-10-10,823.97
1996-10-11,826.65
1996-10-14,827.23
1996-10-15,827.31
1996-10-16,827.20
1996-10-17,830.48
1996-10-18,831.20
1996-10-21,830.83
1996-10-22,829.00
1996-10-23,829.59
1996-10-24,829.18
1996-10-25,830.99
1996-10-28,830.70
1996-10-29,838.26
1996-10-30,838.53
1996-10-31,840.36
1996-11-01,839.51
1996-11-04,840.84
1996-11-05,844.62
1996-11-06,844.17
1996-11-07,846.85
1996-11-08,846.18
1996-11-11,846.42
1996-11-12,850.14
1996-11-13,849.71
1996-11-14,852.28
1996-11-15,851.04
1996-11-18,850.86
1996-11-19,852.51
1996-11-20,854.13
1996-11-21,853.81
1996-11-22,853.17
1996-11-25,854.61
